function.	variable	value	rel_abun	land_percent_CobVeg	landscape	frag_unique_ID	fragment	Final_Bd_Load_log	Presence_Bd	Campanha	Data	Julian_date	species	Developmental_Mode	Season	Latitude	Longitude	GPS_UTM	Den_Dre	frag_percent_Dre	Tipo_drenagem	Ndrena	frag_Denborda	DenFrag	DenAPP	TamFrag_m2	frag_Split_pond	frag_Split_Stream_2nd	percent_APP	percent_Frgmentos	land_DenBorda	DenFrag_2	DenAPP_2	N_Frag	land_Den_Dre_2	land_percent_Dre	percent_m_agua	percent_Dren_APP	Den_Dre_APP	land_ENND_Frag	ENND_APP	family	Landsc_ID	type	species_infection	type_season	reads_contam_removed	reads_contam_removed_005keep	rarefy_keep	observed_otus	faith_pd	pielou_e	shannon	unweighted_pc1_all	unweighted_pc2_all	weighted_pc1_all	weighted_pc2_all	bc_disper	jaccard_disper	Load_SQR	Julian_Date	Tam_Frag_Log	Residual_Final_Bd_Load_log	AntiFungal_Richness	TotalAntiFungal	Propor_TotalAntiFungal	Level1	Level2	Level3	Gene	Product	EC	EC2	EC3	Full	Type
K06218	RM662	1431	0.00048809	53.23	JAPI	O	F5	0	0	2	1/11/2019	19011	Boana faber	AL	CHUVOSA	-23246842	-46916380	23K 303940 7427860	24.3343	30.5812	Npermanente	2	182.5366	91.7782	90.7584	264764697.9	74.425	0	14.64	38.59	188.36	112.1	76.26	12298	2.5	94.26	0.379	14.2232	48.9079	28.86	34.1	Hylidae	3	continuous	Boana faber0	continuousCHUVOSA	5459	4537	1	127	13.95855557	0.47604444	3.326924486	0.108249618	-0.071883604	-0.115249633	-0.062988302	0.6383105	0.65446281	0	113	8.422860078	NA	66	1786	0.893	Protein families: signaling and cellular processes	Enzymes	Prokaryotic defense system	relE,stbE	mRNAinterferaseRelE/StbE				 relE, stbE; mRNA interferase RelE/StbE	Toxins
K06218	RM669	143	4.87748E-05	53.23	JAPI	O	F5	0	0	2	1/11/2019	19011	Boana faber	AL	CHUVOSA	-23246842	-46916380	23K 303940 7427860	24.3343	30.5812	Npermanente	2	182.5366	91.7782	90.7584	264764697.9	74.425	0	14.64	38.59	188.36	112.1	76.26	12298	2.5	94.26	0.379	14.2232	48.9079	28.86	34.1	Hylidae	3	continuous	Boana faber0	continuousCHUVOSA	6707	3477	1	206	18.26785661	0.606599712	4.662629004	-0.050224963	-0.037857996	-0.008840676	0.068597617	0.68678213	0.610860944	0	113	8.422860078	NA	98	1443	0.7215	Protein families: signaling and cellular processes	Enzymes	Prokaryotic defense system	relE,stbE	mRNAinterferaseRelE/StbE				 relE, stbE; mRNA interferase RelE/StbE	Toxins
K06218	RM671	368	0.000125518	53.23	JAPI	O	F5	0	0	2	1/11/2019	19011	Boana faber	AL	CHUVOSA	-23246842	-46916380	23K 303940 7427860	24.3343	30.5812	Npermanente	2	182.5366	91.7782	90.7584	264764697.9	74.425	0	14.64	38.59	188.36	112.1	76.26	12298	2.5	94.26	0.379	14.2232	48.9079	28.86	34.1	Hylidae	3	continuous	Boana faber0	continuousCHUVOSA	4252	3400	1	132	14.18717016	0.750296394	5.285383507	0.02000155	-0.022408736	-0.109449835	0.236376269	0.695606828	0.645086965	0	113	8.422860078	NA	65	1431	0.7155	Protein families: signaling and cellular processes	Enzymes	Prokaryotic defense system	relE,stbE	mRNAinterferaseRelE/StbE				 relE, stbE; mRNA interferase RelE/StbE	Toxins
K06218	RM651	627	0.000213859	53.23	JAPI	O	F5	0	0	2	1/11/2019	19011	Haddadus binotatus	TD	CHUVOSA	-23246842	-46916380	23K 303940 7427860	24.3343	30.5812	Npermanente	2	182.5366	91.7782	90.7584	264764697.9	74.425	0	14.64	38.59	188.36	112.1	76.26	12298	2.5	94.26	0.379	14.2232	48.9079	28.86	34.1	Craugastoridae	3	continuous	Haddadus binotatus0	continuousCHUVOSA	11216	7508	1	271	22.53262268	0.756164711	6.111435893	-0.226729048	0.137962836	-0.069060585	0.084175003	0.574889235	0.565403296	0	113	8.422860078	NA	127	1541	0.7705	Protein families: signaling and cellular processes	Enzymes	Prokaryotic defense system	relE,stbE	mRNAinterferaseRelE/StbE				 relE, stbE; mRNA interferase RelE/StbE	Toxins
K06218	RM672	290	9.8914E-05	53.23	JAPI	O	F5	0	0	2	1/11/2019	19011	Boana faber	AL	CHUVOSA	-23246842	-46916380	23K 303940 7427860	24.3343	30.5812	Npermanente	2	182.5366	91.7782	90.7584	264764697.9	74.425	0	14.64	38.59	188.36	112.1	76.26	12298	2.5	94.26	0.379	14.2232	48.9079	28.86	34.1	Hylidae	3	continuous	Boana faber0	continuousCHUVOSA	5053	3715	1	188	20.10938635	0.645481921	4.876350524	-0.06389023	-0.055339805	-0.088162762	0.10110574	0.687921743	0.63756404	0	113	8.422860078	NA	75	1511	0.7555	Protein families: signaling and cellular processes	Enzymes	Prokaryotic defense system	relE,stbE	mRNAinterferaseRelE/StbE				 relE, stbE; mRNA interferase RelE/StbE	Toxins
K07154	RM576	4408	0.001503493	53.23	JAPI	N	F4	0	0	2	12/22/2018	18356	Rhinella ornata	AL	CHUVOSA	-23239296	-46941141	23K 301395 7428662	64.2221	39.0471	Npermanente	4	246.7814	109.624	137.1574	264764697.9	0	0	14.64	38.59	188.36	112.1	76.26	12298	2.5	94.26	0.379	14.2232	48.9079	28.86	34.1	Bufonidae	3	continuous	Rhinella ornata0	continuousCHUVOSA	3875	2461	1	272	20.97526101	0.690894619	5.58758456	-0.166973421	-0.010096295	0.496611063	0.133620142	0.608272416	0.573805704	0	93	8.422860078	NA	118	761	0.3805	Protein families: signaling and cellular processes	Enzymes	Prokaryotic defense system	hipA	serine/threonine-proteinkinaseHipA	2.7.11.1			 hipA; serine/threonine-protein kinase HipA [EC:2.7.11.1]	Toxins
K07154	RM574	4556	0.001553973	53.23	JAPI	N	F4	0	0	2	12/22/2018	18356	Rhinella ornata	AL	CHUVOSA	-23239296	-46941141	23K 301395 7428662	64.2221	39.0471	Npermanente	4	246.7814	109.624	137.1574	264764697.9	0	0	14.64	38.59	188.36	112.1	76.26	12298	2.5	94.26	0.379	14.2232	48.9079	28.86	34.1	Bufonidae	3	continuous	Rhinella ornata0	continuousCHUVOSA	19670	16009	1	323	21.48674215	0.808120519	6.735999982	-0.128218665	0.008850281	0.317398633	0.201307325	0.565755177	0.549885997	0	93	8.422860078	NA	141	1227	0.6135	Protein families: signaling and cellular processes	Enzymes	Prokaryotic defense system	hipA	serine/threonine-proteinkinaseHipA	2.7.11.1			 hipA; serine/threonine-protein kinase HipA [EC:2.7.11.1]	Toxins
K07154	RM570	4962	0.001692453	53.23	JAPI	N	F4	0	0	2	12/22/2018	18356	Bokermannohyla hylax	AL	CHUVOSA	-23239296	-46941141	23K 301395 7428662	64.2221	39.0471	Npermanente	4	246.7814	109.624	137.1574	264764697.9	0	0	14.64	38.59	188.36	112.1	76.26	12298	2.5	94.26	0.379	14.2232	48.9079	28.86	34.1	Hylidae	3	continuous	Bokermannohyla hylax0	continuousCHUVOSA	7660	5619	1	254	20.2017832	0.693727078	5.541966883	-0.070719743	-0.233228746	-0.129766514	-0.029747312	0.555518096	0.602188694	0	93	8.422860078	NA	84	1247	0.6235	Protein families: signaling and cellular processes	Enzymes	Prokaryotic defense system	hipA	serine/threonine-proteinkinaseHipA	2.7.11.1			 hipA; serine/threonine-protein kinase HipA [EC:2.7.11.1]	Toxins
K07154	RM572	5186	0.001768856	53.23	JAPI	N	F4	0.56396945	1	2	12/22/2018	18356	Rhinella ornata	AL	CHUVOSA	-23239296	-46941141	23K 301395 7428662	64.2221	39.0471	Npermanente	4	246.7814	109.624	137.1574	264764697.9	0	0	14.64	38.59	188.36	112.1	76.26	12298	2.5	94.26	0.379	14.2232	48.9079	28.86	34.1	Bufonidae	3	continuous	Rhinella ornata1	continuousCHUVOSA	20991	19782	1	228	16.16053279	0.767673788	6.013104349	-0.018217667	0.211791028	0.185548522	0.048158025	0.580968955	0.559022754	1.632212606	93	8.422860078	-0.523682725	129	1692	0.846	Protein families: signaling and cellular processes	Enzymes	Prokaryotic defense system	hipA	serine/threonine-proteinkinaseHipA	2.7.11.1			 hipA; serine/threonine-protein kinase HipA [EC:2.7.11.1]	Toxins
K07154	RM577	4274	0.001457788	53.23	JAPI	N	F4	0	0	2	12/22/2018	18356	Rhinella ornata	AL	CHUVOSA	-23239296	-46941141	23K 301395 7428662	64.2221	39.0471	Npermanente	4	246.7814	109.624	137.1574	264764697.9	0	0	14.64	38.59	188.36	112.1	76.26	12298	2.5	94.26	0.379	14.2232	48.9079	28.86	34.1	Bufonidae	3	continuous	Rhinella ornata0	continuousCHUVOSA	7269	5167	1	346	24.02199909	0.796703187	6.719895194	-0.204182981	-0.009698743	0.271709239	0.15148251	0.542481673	0.549927378	0	93	8.422860078	NA	139	1292	0.646	Protein families: signaling and cellular processes	Enzymes	Prokaryotic defense system	hipA	serine/threonine-proteinkinaseHipA	2.7.11.1			 hipA; serine/threonine-protein kinase HipA [EC:2.7.11.1]	Toxins
K07154	RM575	4138	0.001411401	53.23	JAPI	N	F4	0	0	2	12/22/2018	18356	Rhinella ornata	AL	CHUVOSA	-23239296	-46941141	23K 301395 7428662	64.2221	39.0471	Npermanente	4	246.7814	109.624	137.1574	264764697.9	0	0	14.64	38.59	188.36	112.1	76.26	12298	2.5	94.26	0.379	14.2232	48.9079	28.86	34.1	Bufonidae	3	continuous	Rhinella ornata0	continuousCHUVOSA	10176	7311	1	206	19.89129762	0.67670675	5.201506794	-0.127727736	-0.031615691	0.033561682	0.012768541	0.628176043	0.597912371	0	93	8.422860078	NA	80	1594	0.797	Protein families: signaling and cellular processes	Enzymes	Prokaryotic defense system	hipA	serine/threonine-proteinkinaseHipA	2.7.11.1			 hipA; serine/threonine-protein kinase HipA [EC:2.7.11.1]	Toxins
K07154	RM562	8880	0.003028816	53.23	JAPI	N	F4	0	0	2	12/22/2018	18356	Boana faber	AL	CHUVOSA	-23239296	-46941141	23K 301395 7428662	64.2221	39.0471	Npermanente	4	246.7814	109.624	137.1574	264764697.9	0	0	14.64	38.59	188.36	112.1	76.26	12298	2.5	94.26	0.379	14.2232	48.9079	28.86	34.1	Hylidae	3	continuous	Boana faber0	continuousCHUVOSA	6914	3460	1	24	5.328371849	0.520193262	2.3850666	0.356770418	-0.028217026	-0.151776031	-0.050348089	0.758234871	0.754828379	0	93	8.422860078	NA	7	270	0.135	Protein families: signaling and cellular processes	Enzymes	Prokaryotic defense system	hipA	serine/threonine-proteinkinaseHipA	2.7.11.1			 hipA; serine/threonine-protein kinase HipA [EC:2.7.11.1]	Toxins
K07154	RM565	2802	0.000955714	53.23	JAPI	N	F4	0	0	2	12/22/2018	18356	Boana faber	AL	CHUVOSA	-23239296	-46941141	23K 301395 7428662	64.2221	39.0471	Npermanente	4	246.7814	109.624	137.1574	264764697.9	0	0	14.64	38.59	188.36	112.1	76.26	12298	2.5	94.26	0.379	14.2232	48.9079	28.86	34.1	Hylidae	3	continuous	Boana faber0	continuousCHUVOSA	7853	2515	1	162	15.89139094	0.858036987	6.297862779	0.04945892	-0.130759578	-0.138961136	0.252736367	0.667369837	0.62716668	0	93	8.422860078	NA	70	1216	0.608	Protein families: signaling and cellular processes	Enzymes	Prokaryotic defense system	hipA	serine/threonine-proteinkinaseHipA	2.7.11.1			 hipA; serine/threonine-protein kinase HipA [EC:2.7.11.1]	Toxins
K07154	RM564	1668	0.000568926	53.23	JAPI	N	F4	0	0	2	12/22/2018	18356	Boana faber	AL	CHUVOSA	-23239296	-46941141	23K 301395 7428662	64.2221	39.0471	Npermanente	4	246.7814	109.624	137.1574	264764697.9	0	0	14.64	38.59	188.36	112.1	76.26	12298	2.5	94.26	0.379	14.2232	48.9079	28.86	34.1	Hylidae	3	continuous	Boana faber0	continuousCHUVOSA	13869	8604	1	231	20.20252071	0.855513471	6.717277077	-0.065319158	-0.191607892	-0.168781341	0.246600898	0.680899502	0.620844651	0	93	8.422860078	NA	71	620	0.31	Protein families: signaling and cellular processes	Enzymes	Prokaryotic defense system	hipA	serine/threonine-proteinkinaseHipA	2.7.11.1			 hipA; serine/threonine-protein kinase HipA [EC:2.7.11.1]	Toxins
K07154	RM652	4936	0.001683585	53.23	JAPI	O	F5	0	0	2	1/11/2019	19011	Haddadus binotatus	TD	CHUVOSA	-23246842	-46916380	23K 303940 7427860	24.3343	30.5812	Npermanente	2	182.5366	91.7782	90.7584	264764697.9	74.425	0	14.64	38.59	188.36	112.1	76.26	12298	2.5	94.26	0.379	14.2232	48.9079	28.86	34.1	Craugastoridae	3	continuous	Haddadus binotatus0	continuousCHUVOSA	18776	12060	1	369	30.77010669	0.890347616	7.592418819	-0.285686839	0.060420564	-0.053274304	0.207592066	0.591380163	0.554839348	0	113	8.422860078	NA	138	1136	0.568	Protein families: signaling and cellular processes	Enzymes	Prokaryotic defense system	hipA	serine/threonine-proteinkinaseHipA	2.7.11.1			 hipA; serine/threonine-protein kinase HipA [EC:2.7.11.1]	Toxins
K07154	RM156	4332	0.001477571	53.23	JAPI	L	F2	0	0	1	10/5/2018	18278	Ischnocnema henselli	TD	SECA	-23246255	-46939228	23K 301601 7427894	39.5478	34.1891	Npermanente	5	277.629	141.7463	135.8827	264764697.9	0	0	14.64	38.59	188.36	112.1	76.26	12298	2.5	94.26	0.379	14.2232	48.9079	28.86	34.1	Brachycephalidae	3	continuous	Ischnocnema henselli0	continuousSECA	3048	2161	1	241	20.06884606	0.756464109	5.985816783	-0.081798795	-0.215708149	-0.0642461	0.093455538	0.570328904	0.584099779	0	15	8.422860078	NA	81	1100	0.55	Protein families: signaling and cellular processes	Enzymes	Prokaryotic defense system	hipA	serine/threonine-proteinkinaseHipA	2.7.11.1			 hipA; serine/threonine-protein kinase HipA [EC:2.7.11.1]	Toxins
K07154	RM144	6642	0.002265472	53.23	JAPI	K	F1	0	0	1	10/4/2018	18277	Ischnocnema henselli	TD	SECA	-23239734	-46937160	23K 301803 7428619	34.6741	30.6519	Npermanente	2	180.4972	85.6597	94.8375	264764697.9	18.2825	0	14.64	38.59	188.36	112.1	76.26	12298	2.5	94.26	0.379	14.2232	48.9079	28.86	34.1	Brachycephalidae	3	continuous	Ischnocnema henselli0	continuousSECA	25662	24864	1	104	11.64167	0.287725509	1.927887428	0.11001765	-0.002320851	-0.125902807	-0.220819447	0.594333977	0.631262875	0	14	8.422860078	NA	57	1910	0.955	Protein families: signaling and cellular processes	Enzymes	Prokaryotic defense system	hipA	serine/threonine-proteinkinaseHipA	2.7.11.1			 hipA; serine/threonine-protein kinase HipA [EC:2.7.11.1]	Toxins
K07154	RM654	5850	0.001995335	53.23	JAPI	O	F5	0.424255304	1	2	1/11/2019	19011	Ischnocnema henselli	TD	CHUVOSA	-23246842	-46916380	23K 303940 7427860	24.3343	30.5812	Npermanente	2	182.5366	91.7782	90.7584	264764697.9	74.425	0	14.64	38.59	188.36	112.1	76.26	12298	2.5	94.26	0.379	14.2232	48.9079	28.86	34.1	Brachycephalidae	3	continuous	Ischnocnema henselli1	continuousCHUVOSA	22363	14641	1	337	26.63856456	0.75828701	6.367036332	-0.254874398	-0.005741039	0.015153697	0.014385533	0.578909555	0.567177006	1.286921347	113	8.422860078	-1.060802085	138	1297	0.6485	Protein families: signaling and cellular processes	Enzymes	Prokaryotic defense system	hipA	serine/threonine-proteinkinaseHipA	2.7.11.1			 hipA; serine/threonine-protein kinase HipA [EC:2.7.11.1]	Toxins
K07154	RM157	4256	0.001451649	53.23	JAPI	M	F3	2.305431245	1	1	10/6/2018	18279	Ischnocnema henselli	TD	SECA	-23249185	-46943199	23K 301199 7427564	44.4774	40.9014	Npermanente	5	228.4258	112.1734	116.2524	264764697.9	0	0	14.64	38.59	188.36	112.1	76.26	12298	2.5	94.26	0.379	14.2232	48.9079	28.86	34.1	Brachycephalidae	3	continuous	Ischnocnema henselli1	continuousSECA	6223	5262	1	274	23.37100233	0.777490491	6.296142937	-0.168399323	-0.052683639	0.199410207	0.048858912	0.549104613	0.556490246	14.17875718	16	8.422860078	0.962539356	114	1309	0.6545	Protein families: signaling and cellular processes	Enzymes	Prokaryotic defense system	hipA	serine/threonine-proteinkinaseHipA	2.7.11.1			 hipA; serine/threonine-protein kinase HipA [EC:2.7.11.1]	Toxins
K07154	RM145	7100	0.002421688	53.23	JAPI	K	F1	0	0	1	10/4/2018	18277	Ischnocnema henselli	TD	SECA	-23239734	-46937160	23K 301803 7428619	34.6741	30.6519	Npermanente	2	180.4972	85.6597	94.8375	264764697.9	18.2825	0	14.64	38.59	188.36	112.1	76.26	12298	2.5	94.26	0.379	14.2232	48.9079	28.86	34.1	Brachycephalidae	3	continuous	Ischnocnema henselli0	continuousSECA	24351	22970	1	142	15.36944689	0.278621175	1.992070945	-0.080702825	0.018534618	0.085437142	-0.24516588	0.661409815	0.606830757	0	14	8.422860078	NA	59	1612	0.806	Protein families: signaling and cellular processes	Enzymes	Prokaryotic defense system	hipA	serine/threonine-proteinkinaseHipA	2.7.11.1			 hipA; serine/threonine-protein kinase HipA [EC:2.7.11.1]	Toxins
K07154	RM655	5820	0.001985102	53.23	JAPI	O	F5	2.228865838	1	2	1/11/2019	19011	Ischnocnema henselli	TD	CHUVOSA	-23246842	-46916380	23K 303940 7427860	24.3343	30.5812	Npermanente	2	182.5366	91.7782	90.7584	264764697.9	74.425	0	14.64	38.59	188.36	112.1	76.26	12298	2.5	94.26	0.379	14.2232	48.9079	28.86	34.1	Brachycephalidae	3	continuous	Ischnocnema henselli1	continuousCHUVOSA	8050	6238	1	211	20.23334981	0.574897757	4.438842602	-0.157904725	0.037686663	-0.018824259	-0.094911312	0.621850867	0.594987132	12.97618769	113	8.422860078	0.743808449	90	1434	0.717	Protein families: signaling and cellular processes	Enzymes	Prokaryotic defense system	hipA	serine/threonine-proteinkinaseHipA	2.7.11.1			 hipA; serine/threonine-protein kinase HipA [EC:2.7.11.1]	Toxins
K07154	RM158	6832	0.002330278	53.23	JAPI	M	F3	0.74016003	1	1	10/6/2018	18279	Ischnocnema henselli	TD	SECA	-23249185	-46943199	23K 301199 7427564	44.4774	40.9014	Npermanente	5	228.4258	112.1734	116.2524	264764697.9	0	0	14.64	38.59	188.36	112.1	76.26	12298	2.5	94.26	0.379	14.2232	48.9079	28.86	34.1	Brachycephalidae	3	continuous	Ischnocnema henselli1	continuousSECA	4330	4206	1	109	12.15763349	0.404912196	2.740520381	0.010439088	0.155015689	0.114585877	-0.220740906	0.572391551	0.625640776	2.120715464	16	8.422860078	-0.602731858	61	1623	0.8115	Protein families: signaling and cellular processes	Enzymes	Prokaryotic defense system	hipA	serine/threonine-proteinkinaseHipA	2.7.11.1			 hipA; serine/threonine-protein kinase HipA [EC:2.7.11.1]	Toxins
K07154	RM146	6908	0.0023562	53.23	JAPI	K	F1	0	0	1	10/4/2018	18277	Ischnocnema henselli	TD	SECA	-23239734	-46937160	23K 301803 7428619	34.6741	30.6519	Npermanente	2	180.4972	85.6597	94.8375	264764697.9	18.2825	0	14.64	38.59	188.36	112.1	76.26	12298	2.5	94.26	0.379	14.2232	48.9079	28.86	34.1	Brachycephalidae	3	continuous	Ischnocnema henselli0	continuousSECA	21455	20982	1	107	11.55168824	0.274511764	1.850611992	0.093974921	0.194137283	0.089747572	-0.259039114	0.661512204	0.607136984	0	14	8.422860078	NA	67	1659	0.8295	Protein families: signaling and cellular processes	Enzymes	Prokaryotic defense system	hipA	serine/threonine-proteinkinaseHipA	2.7.11.1			 hipA; serine/threonine-protein kinase HipA [EC:2.7.11.1]	Toxins
K07154	RM656	5972	0.002036947	53.23	JAPI	O	F5	0	0	2	1/11/2019	19011	Ischnocnema henselli	TD	CHUVOSA	-23246842	-46916380	23K 303940 7427860	24.3343	30.5812	Npermanente	2	182.5366	91.7782	90.7584	264764697.9	74.425	0	14.64	38.59	188.36	112.1	76.26	12298	2.5	94.26	0.379	14.2232	48.9079	28.86	34.1	Brachycephalidae	3	continuous	Ischnocnema henselli0	continuousCHUVOSA	3770	2839	1	267	22.28608439	0.70529306	5.685152901	-0.196425781	0.078739525	0.068541162	-0.030977948	0.591409868	0.577327933	0	113	8.422860078	NA	115	1328	0.664	Protein families: signaling and cellular processes	Enzymes	Prokaryotic defense system	hipA	serine/threonine-proteinkinaseHipA	2.7.11.1			 hipA; serine/threonine-protein kinase HipA [EC:2.7.11.1]	Toxins
K07154	RM159	5892	0.00200966	53.23	JAPI	M	F3	0	0	1	10/6/2018	18279	Ischnocnema henselli	TD	SECA	-23249185	-46943199	23K 301199 7427564	44.4774	40.9014	Npermanente	5	228.4258	112.1734	116.2524	264764697.9	0	0	14.64	38.59	188.36	112.1	76.26	12298	2.5	94.26	0.379	14.2232	48.9079	28.86	34.1	Brachycephalidae	3	continuous	Ischnocnema henselli0	continuousSECA	17590	16583	1	160	15.0715552	0.581989403	4.261284559	-0.046360718	0.174733348	0.088912633	-0.149175825	0.543575241	0.585512836	0	16	8.422860078	NA	86	1699	0.8495	Protein families: signaling and cellular processes	Enzymes	Prokaryotic defense system	hipA	serine/threonine-proteinkinaseHipA	2.7.11.1			 hipA; serine/threonine-protein kinase HipA [EC:2.7.11.1]	Toxins
K07154	RM147	6470	0.002206806	53.23	JAPI	K	F1	0.74905845	1	1	10/4/2018	18277	Ischnocnema henselli	TD	SECA	-23239734	-46937160	23K 301803 7428619	34.6741	30.6519	Npermanente	2	180.4972	85.6597	94.8375	264764697.9	18.2825	0	14.64	38.59	188.36	112.1	76.26	12298	2.5	94.26	0.379	14.2232	48.9079	28.86	34.1	Brachycephalidae	3	continuous	Ischnocnema henselli1	continuousSECA	12890	9847	1	373	28.24185622	0.784783983	6.704434542	-0.266515134	-0.076747463	0.016742099	0.041036724	0.546548241	0.544226519	2.147378612	14	8.422860078	-0.590902191	122	1167	0.5835	Protein families: signaling and cellular processes	Enzymes	Prokaryotic defense system	hipA	serine/threonine-proteinkinaseHipA	2.7.11.1			 hipA; serine/threonine-protein kinase HipA [EC:2.7.11.1]	Toxins
K07154	RM657	5782	0.001972141	53.23	JAPI	O	F5	1.54474727	1	2	1/11/2019	19011	Ischnocnema henselli	TD	CHUVOSA	-23246842	-46916380	23K 303940 7427860	24.3343	30.5812	Npermanente	2	182.5366	91.7782	90.7584	264764697.9	74.425	0	14.64	38.59	188.36	112.1	76.26	12298	2.5	94.26	0.379	14.2232	48.9079	28.86	34.1	Brachycephalidae	3	continuous	Ischnocnema henselli1	continuousCHUVOSA	6999	2658	1	185	16.84963234	0.699792939	5.270407567	-0.068368803	0.011667351	-0.144741683	0.097238317	0.647449058	0.610467554	5.835647515	113	8.422860078	0.059689881	88	1575	0.7875	Protein families: signaling and cellular processes	Enzymes	Prokaryotic defense system	hipA	serine/threonine-proteinkinaseHipA	2.7.11.1			 hipA; serine/threonine-protein kinase HipA [EC:2.7.11.1]	Toxins
K07154	RM160	6066	0.002069009	53.23	JAPI	M	F3	0	0	1	10/6/2018	18279	Ischnocnema henselli	TD	SECA	-23249185	-46943199	23K 301199 7427564	44.4774	40.9014	Npermanente	5	228.4258	112.1734	116.2524	264764697.9	0	0	14.64	38.59	188.36	112.1	76.26	12298	2.5	94.26	0.379	14.2232	48.9079	28.86	34.1	Brachycephalidae	3	continuous	Ischnocnema henselli0	continuousSECA	11899	10067	1	275	23.36893817	0.654151897	5.300781095	-0.178585871	-0.087913528	-0.041158338	-0.049190993	0.567591869	0.564336821	0	16	8.422860078	NA	107	1573	0.7865	Protein families: signaling and cellular processes	Enzymes	Prokaryotic defense system	hipA	serine/threonine-proteinkinaseHipA	2.7.11.1			 hipA; serine/threonine-protein kinase HipA [EC:2.7.11.1]	Toxins
K07154	RM148	6474	0.00220817	53.23	JAPI	K	F1	0	0	1	10/4/2018	18277	Ischnocnema henselli	TD	SECA	-23239734	-46937160	23K 301803 7428619	34.6741	30.6519	Npermanente	2	180.4972	85.6597	94.8375	264764697.9	18.2825	0	14.64	38.59	188.36	112.1	76.26	12298	2.5	94.26	0.379	14.2232	48.9079	28.86	34.1	Brachycephalidae	3	continuous	Ischnocnema henselli0	continuousSECA	7053	5954	1	251	22.43362347	0.558380892	4.451157601	-0.219368181	-0.036312946	0.003529287	-0.083554702	0.597487486	0.568844179	0	14	8.422860078	NA	99	1459	0.7295	Protein families: signaling and cellular processes	Enzymes	Prokaryotic defense system	hipA	serine/threonine-proteinkinaseHipA	2.7.11.1			 hipA; serine/threonine-protein kinase HipA [EC:2.7.11.1]	Toxins
K07154	RM658	6328	0.002158372	53.23	JAPI	O	F5	1.96416316	1	2	1/11/2019	19011	Ischnocnema henselli	TD	CHUVOSA	-23246842	-46916380	23K 303940 7427860	24.3343	30.5812	Npermanente	2	182.5366	91.7782	90.7584	264764697.9	74.425	0	14.64	38.59	188.36	112.1	76.26	12298	2.5	94.26	0.379	14.2232	48.9079	28.86	34.1	Brachycephalidae	3	continuous	Ischnocnema henselli1	continuousCHUVOSA	4415	2678	1	295	23.4778285	0.825010119	6.768854213	-0.223504871	0.018845071	-0.052873805	0.106621791	0.567919772	0.575611398	9.543560345	113	8.422860078	0.479105771	120	1276	0.638	Protein families: signaling and cellular processes	Enzymes	Prokaryotic defense system	hipA	serine/threonine-proteinkinaseHipA	2.7.11.1			 hipA; serine/threonine-protein kinase HipA [EC:2.7.11.1]	Toxins
K07154	RM161	4070	0.001388207	53.23	JAPI	N	F4	0	0	1	10/7/2018	18280	Boana faber	AL	SECA	-23239296	-46941141	23K 301395 7428662	64.2221	39.0471	Npermanente	4	246.7814	109.624	137.1574	264764697.9	0	0	14.64	38.59	188.36	112.1	76.26	12298	2.5	94.26	0.379	14.2232	48.9079	28.86	34.1	Hylidae	3	continuous	Boana faber0	continuousSECA	18982	18762	1	39	5.827364422	0.327148429	1.729111035	0.377138376	0.077426806	-0.118853674	-0.111470073	0.691190195	0.709343678	0	17	8.422860078	NA	26	1982	0.991	Protein families: signaling and cellular processes	Enzymes	Prokaryotic defense system	hipA	serine/threonine-proteinkinaseHipA	2.7.11.1			 hipA; serine/threonine-protein kinase HipA [EC:2.7.11.1]	Toxins
K07154	RM149	5674	0.001935304	53.23	JAPI	K	F1	0	0	1	10/4/2018	18277	Ischnocnema henselli	TD	SECA	-23239734	-46937160	23K 301803 7428619	34.6741	30.6519	Npermanente	2	180.4972	85.6597	94.8375	264764697.9	18.2825	0	14.64	38.59	188.36	112.1	76.26	12298	2.5	94.26	0.379	14.2232	48.9079	28.86	34.1	Brachycephalidae	3	continuous	Ischnocnema henselli0	continuousSECA	15362	11531	1	233	20.68858632	0.584606175	4.59745178	-0.096481907	-0.144854087	0.301271183	-0.109167501	0.643318741	0.601780439	0	14	8.422860078	NA	79	1014	0.507	Protein families: signaling and cellular processes	Enzymes	Prokaryotic defense system	hipA	serine/threonine-proteinkinaseHipA	2.7.11.1			 hipA; serine/threonine-protein kinase HipA [EC:2.7.11.1]	Toxins
K07154	RM659	5630	0.001920296	53.23	JAPI	O	F5	1.994703397	1	2	1/11/2019	19011	Ischnocnema henselli	TD	CHUVOSA	-23246842	-46916380	23K 303940 7427860	24.3343	30.5812	Npermanente	2	182.5366	91.7782	90.7584	264764697.9	74.425	0	14.64	38.59	188.36	112.1	76.26	12298	2.5	94.26	0.379	14.2232	48.9079	28.86	34.1	Brachycephalidae	3	continuous	Ischnocnema henselli1	continuousCHUVOSA	7407	5765	1	291	24.94489045	0.747856494	6.121112175	-0.238166427	-0.010906553	-0.024461361	0.041542738	0.591787917	0.565045955	9.888772366	113	8.422860078	0.509646008	120	1281	0.6405	Protein families: signaling and cellular processes	Enzymes	Prokaryotic defense system	hipA	serine/threonine-proteinkinaseHipA	2.7.11.1			 hipA; serine/threonine-protein kinase HipA [EC:2.7.11.1]	Toxins
